§ttbid,delayTime,epic,expiry,high,instrumentName,instrumentType,lotSize,low,marketStatus,netChange,offer,otcTradeable,percentageChange,scalingFactor,streamingPricesAvailable,updateTime,updateTimeUTC
1967.0,0,OD.D.MTHCAD.84.IP,MAR-20,2014.1,Quarterly USDCAD 11300 CALL,OPT_CURRENCIES,10,1958.5,TRADEABLE,13271.0,1975.0,True,-0.18,1,True,5138000,02:25:38
0.0,0,OD.D.MTHCAD.83.IP,MAR-20,8.0,Quarterly USDCAD 11300 PUT,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,23502000,07:31:42
1867.0,0,OD.D.MTHCAD.82.IP,MAR-20,1914.1,Quarterly USDCAD 11400 CALL,OPT_CURRENCIES,10,1858.5,TRADEABLE,13271.0,1875.0,True,-0.18,1,True,5138000,02:25:38
0.0,0,OD.D.MTHCAD.81.IP,MAR-20,8.0,Quarterly USDCAD 11400 PUT,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,23502000,07:31:42
1767.0,0,OD.D.MTHCAD.80.IP,MAR-20,1814.1,Quarterly USDCAD 11500 CALL,OPT_CURRENCIES,10,1758.5,TRADEABLE,13271.0,1775.0,True,-0.18,1,True,5138000,02:25:38
0.0,0,OD.D.MTHCAD.79.IP,MAR-20,8.0,Quarterly USDCAD 11500 PUT,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,23502000,07:31:42
1667.0,0,OD.D.MTHCAD.78.IP,MAR-20,1714.1,Quarterly USDCAD 11600 CALL,OPT_CURRENCIES,10,1658.5,TRADEABLE,13271.0,1675.0,True,-0.18,1,True,5138000,02:25:38
0.0,0,OD.D.MTHCAD.77.IP,MAR-20,8.0,Quarterly USDCAD 11600 PUT,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,23502000,07:31:42
1567.0,0,OD.D.MTHCAD.76.IP,MAR-20,1614.1,Quarterly USDCAD 11700 CALL,OPT_CURRENCIES,10,1558.5,TRADEABLE,13271.0,1575.0,True,-0.18,1,True,5138000,02:25:38
0.0,0,OD.D.MTHCAD.75.IP,MAR-20,8.0,Quarterly USDCAD 11700 PUT,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,23502000,07:31:42
1467.0,0,OD.D.MTHCAD.74.IP,MAR-20,1514.1,Quarterly USDCAD 11800 CALL,OPT_CURRENCIES,10,1458.5,TRADEABLE,13271.0,1475.0,True,-0.18,1,True,5138000,02:25:38
0.0,0,OD.D.MTHCAD.73.IP,MAR-20,8.0,Quarterly USDCAD 11800 PUT,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,23502000,07:31:42
1367.0,0,OD.D.MTHCAD.72.IP,MAR-20,1414.1,Quarterly USDCAD 11900 CALL,OPT_CURRENCIES,10,1358.5,TRADEABLE,13271.0,1375.0,True,-0.18,1,True,5138000,02:25:38
0.0,0,OD.D.MTHCAD.71.IP,MAR-20,8.0,Quarterly USDCAD 11900 PUT,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,23502000,07:31:42
1267.0,0,OD.D.MTHCAD.70.IP,MAR-20,1314.1,Quarterly USDCAD 12000 CALL,OPT_CURRENCIES,10,1258.5,TRADEABLE,13271.0,1275.0,True,-0.18,1,True,5138000,02:25:38
0.0,0,OD.D.MTHCAD.69.IP,MAR-20,8.0,Quarterly USDCAD 12000 PUT,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,23502000,07:31:42
1167.0,0,OD.D.MTHCAD.68.IP,MAR-20,1214.1,Quarterly USDCAD 12100 CALL,OPT_CURRENCIES,10,1158.5,TRADEABLE,13271.0,1175.0,True,-0.18,1,True,5138000,02:25:38
0.0,0,OD.D.MTHCAD.67.IP,MAR-20,8.0,Quarterly USDCAD 12100 PUT,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,23502000,07:31:42
1067.0,0,OD.D.MTHCAD.66.IP,MAR-20,1114.1,Quarterly USDCAD 12200 CALL,OPT_CURRENCIES,10,1058.6,TRADEABLE,13271.0,1075.0,True,-0.18,1,True,5137000,02:25:37
0.0,0,OD.D.MTHCAD.65.IP,MAR-20,8.0,Quarterly USDCAD 12200 PUT,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,23502000,07:31:42
967.1,0,OD.D.MTHCAD.64.IP,MAR-20,1014.2,Quarterly USDCAD 12300 CALL,OPT_CURRENCIES,10,958.6,TRADEABLE,13271.0,975.1,True,-0.18,1,True,5138000,02:25:38
0.0,0,OD.D.MTHCAD.63.IP,MAR-20,8.0,Quarterly USDCAD 12300 PUT,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,46805000,14:00:05
867.2,0,OD.D.MTHCAD.62.IP,MAR-20,914.3,Quarterly USDCAD 12400 CALL,OPT_CURRENCIES,10,858.8,TRADEABLE,13271.0,875.2,True,-0.18,1,True,5137000,02:25:37
0.0,0,OD.D.MTHCAD.61.IP,MAR-20,8.0,Quarterly USDCAD 12400 PUT,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,44811000,13:26:51
767.7,0,OD.D.MTHCAD.60.IP,MAR-20,814.7,Quarterly USDCAD 12500 CALL,OPT_CURRENCIES,10,759.3,TRADEABLE,13271.0,775.7,True,-0.18,1,True,5138000,02:25:38
0.0,0,OD.D.MTHCAD.59.IP,MAR-20,8.0,Quarterly USDCAD 12500 PUT,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,1366000,01:22:46
668.8,0,OD.D.MTHCAD.58.IP,MAR-20,715.7,Quarterly USDCAD 12600 CALL,OPT_CURRENCIES,10,660.5,TRADEABLE,13271.0,676.8,True,-0.18,1,True,5138000,02:25:38
0.0,0,OD.D.MTHCAD.57.IP,MAR-20,8.0,Quarterly USDCAD 12600 PUT,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,50663000,15:04:23
571.3,0,OD.D.MTHCAD.56.IP,MAR-20,617.8,Quarterly USDCAD 12700 CALL,OPT_CURRENCIES,10,563.1,TRADEABLE,13271.0,579.3,True,-0.18,1,True,5138000,02:25:38
0.3,0,OD.D.MTHCAD.55.IP,MAR-20,8.7,Quarterly USDCAD 12700 PUT,OPT_CURRENCIES,10,0.1,TRADEABLE,13271.0,8.3,True,-0.18,1,True,4758000,02:19:18
476.3,0,OD.D.MTHCAD.54.IP,MAR-20,522.1,Quarterly USDCAD 12800 CALL,OPT_CURRENCIES,10,468.4,TRADEABLE,13271.0,484.3,True,-0.18,1,True,5138000,02:25:38
5.3,0,OD.D.MTHCAD.53.IP,MAR-20,13.9,Quarterly USDCAD 12800 PUT,OPT_CURRENCIES,10,3.9,TRADEABLE,13271.0,13.3,True,-0.18,1,True,4909000,02:21:49
385.5,0,OD.D.MTHCAD.52.IP,MAR-20,430.0,Quarterly USDCAD 12900 CALL,OPT_CURRENCIES,10,378.1,TRADEABLE,13271.0,393.5,True,-0.18,1,True,5138000,02:25:38
14.5,0,OD.D.MTHCAD.51.IP,MAR-20,23.6,Quarterly USDCAD 12900 PUT,OPT_CURRENCIES,10,11.9,TRADEABLE,13271.0,22.5,True,-0.18,1,True,5103000,02:25:03
301.1,0,OD.D.MTHCAD.50.IP,MAR-20,343.5,Quarterly USDCAD 13000 CALL,OPT_CURRENCIES,10,294.4,TRADEABLE,13271.0,309.1,True,-0.18,1,True,5106000,02:25:06
30.2,0,OD.D.MTHCAD.49.IP,MAR-20,39.9,Quarterly USDCAD 13000 PUT,OPT_CURRENCIES,10,25.4,TRADEABLE,13271.0,38.2,True,-0.18,1,True,5106000,02:25:06
225.6,0,OD.D.MTHCAD.48.IP,MAR-20,264.9,Quarterly USDCAD 13100 CALL,OPT_CURRENCIES,10,219.7,TRADEABLE,13271.0,233.6,True,-0.18,1,True,5138000,02:25:38
54.6,0,OD.D.MTHCAD.47.IP,MAR-20,65.2,Quarterly USDCAD 13100 PUT,OPT_CURRENCIES,10,46.8,TRADEABLE,13271.0,62.6,True,-0.18,1,True,5105000,02:25:05
160.9,0,OD.D.MTHCAD.46.IP,MAR-20,196.3,Quarterly USDCAD 13200 CALL,OPT_CURRENCIES,10,156.0,TRADEABLE,13271.0,168.9,True,-0.18,1,True,5137000,02:25:37
89.9,0,OD.D.MTHCAD.45.IP,MAR-20,101.5,Quarterly USDCAD 13200 PUT,OPT_CURRENCIES,10,78.2,TRADEABLE,13271.0,97.9,True,-0.18,1,True,5137000,02:25:37
110.0,0,OD.D.MTHCAD.44.IP,MAR-20,139.2,Quarterly USDCAD 13300 CALL,OPT_CURRENCIES,10,105.2,TRADEABLE,13271.0,118.0,True,-0.18,1,True,5137000,02:25:37
139.0,0,OD.D.MTHCAD.43.IP,MAR-20,151.6,Quarterly USDCAD 13300 PUT,OPT_CURRENCIES,10,121.1,TRADEABLE,13271.0,147.0,True,-0.18,1,True,5137000,02:25:37
74.0,0,OD.D.MTHCAD.42.IP,MAR-20,98.2,Quarterly USDCAD 13400 CALL,OPT_CURRENCIES,10,70.1,TRADEABLE,13271.0,82.0,True,-0.18,1,True,5138000,02:25:38
203.0,0,OD.D.MTHCAD.41.IP,MAR-20,216.6,Quarterly USDCAD 13400 PUT,OPT_CURRENCIES,10,180.1,TRADEABLE,13271.0,211.0,True,-0.18,1,True,5106000,02:25:06
48.1,0,OD.D.MTHCAD.40.IP,MAR-20,68.0,Quarterly USDCAD 13500 CALL,OPT_CURRENCIES,10,45.1,TRADEABLE,13271.0,56.1,True,-0.18,1,True,5137000,02:25:37
277.1,0,OD.D.MTHCAD.39.IP,MAR-20,291.5,Quarterly USDCAD 13500 PUT,OPT_CURRENCIES,10,249.9,TRADEABLE,13271.0,285.1,True,-0.18,1,True,5137000,02:25:37
30.1,0,OD.D.MTHCAD.38.IP,MAR-20,46.6,Quarterly USDCAD 13600 CALL,OPT_CURRENCIES,10,27.9,TRADEABLE,13271.0,38.1,True,-0.18,1,True,5092000,02:24:52
359.1,0,OD.D.MTHCAD.37.IP,MAR-20,374.2,Quarterly USDCAD 13600 PUT,OPT_CURRENCIES,10,328.4,TRADEABLE,13271.0,367.1,True,-0.18,1,True,5138000,02:25:38
18.0,0,OD.D.MTHCAD.36.IP,MAR-20,31.8,Quarterly USDCAD 13700 CALL,OPT_CURRENCIES,10,16.5,TRADEABLE,13271.0,26.0,True,-0.18,1,True,5106000,02:25:06
447.1,0,OD.D.MTHCAD.35.IP,MAR-20,462.5,Quarterly USDCAD 13700 PUT,OPT_CURRENCIES,10,413.7,TRADEABLE,13271.0,455.1,True,-0.18,1,True,5106000,02:25:06
10.1,0,OD.D.MTHCAD.34.IP,MAR-20,21.9,Quarterly USDCAD 13800 CALL,OPT_CURRENCIES,10,9.0,TRADEABLE,13271.0,18.1,True,-0.18,1,True,5092000,02:24:52
539.1,0,OD.D.MTHCAD.33.IP,MAR-20,554.9,Quarterly USDCAD 13800 PUT,OPT_CURRENCIES,10,503.8,TRADEABLE,13271.0,547.1,True,-0.18,1,True,5137000,02:25:37
4.9,0,OD.D.MTHCAD.32.IP,MAR-20,15.4,Quarterly USDCAD 13900 CALL,OPT_CURRENCIES,10,4.2,TRADEABLE,13271.0,12.9,True,-0.18,1,True,5084000,02:24:44
634.0,0,OD.D.MTHCAD.31.IP,MAR-20,650.0,Quarterly USDCAD 13900 PUT,OPT_CURRENCIES,10,597.3,TRADEABLE,13271.0,642.0,True,-0.18,1,True,5137000,02:25:37
1.7,0,OD.D.MTHCAD.30.IP,MAR-20,11.2,Quarterly USDCAD 14000 CALL,OPT_CURRENCIES,10,1.1,TRADEABLE,13271.0,9.7,True,-0.18,1,True,5138000,02:25:38
730.7,0,OD.D.MTHCAD.29.IP,MAR-20,746.8,Quarterly USDCAD 14000 PUT,OPT_CURRENCIES,10,693.1,TRADEABLE,13271.0,738.7,True,-0.18,1,True,5137000,02:25:37
0.0,0,OD.D.MTHCAD.28.IP,MAR-20,8.6,Quarterly USDCAD 14100 CALL,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,52288000,15:31:28
828.6,0,OD.D.MTHCAD.27.IP,MAR-20,844.9,Quarterly USDCAD 14100 PUT,OPT_CURRENCIES,10,790.4,TRADEABLE,13271.0,836.6,True,-0.18,1,True,5137000,02:25:37
0.0,0,OD.D.MTHCAD.26.IP,MAR-20,8.0,Quarterly USDCAD 14200 CALL,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,47667000,14:14:27
927.3,0,OD.D.MTHCAD.25.IP,MAR-20,943.6,Quarterly USDCAD 14200 PUT,OPT_CURRENCIES,10,888.7,TRADEABLE,13271.0,935.3,True,-0.18,1,True,5137000,02:25:37
0.0,0,OD.D.MTHCAD.24.IP,MAR-20,8.0,Quarterly USDCAD 14300 CALL,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,45003000,13:30:03
1026.5,0,OD.D.MTHCAD.23.IP,MAR-20,1042.8,Quarterly USDCAD 14300 PUT,OPT_CURRENCIES,10,987.7,TRADEABLE,13271.0,1034.5,True,-0.18,1,True,5137000,02:25:37
0.0,0,OD.D.MTHCAD.22.IP,MAR-20,8.0,Quarterly USDCAD 14400 CALL,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,7686000,03:08:06
1125.9,0,OD.D.MTHCAD.21.IP,MAR-20,1142.3,Quarterly USDCAD 14400 PUT,OPT_CURRENCIES,10,1087.0,TRADEABLE,13271.0,1133.9,True,-0.18,1,True,5138000,02:25:38
0.0,0,OD.D.MTHCAD.20.IP,MAR-20,8.0,Quarterly USDCAD 14500 CALL,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,50307000,14:58:27
1225.6,0,OD.D.MTHCAD.19.IP,MAR-20,1242.0,Quarterly USDCAD 14500 PUT,OPT_CURRENCIES,10,1186.6,TRADEABLE,13271.0,1233.6,True,-0.18,1,True,5138000,02:25:38
0.0,0,OD.D.MTHCAD.18.IP,MAR-20,8.0,Quarterly USDCAD 14600 CALL,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,50307000,14:58:27
1325.4,0,OD.D.MTHCAD.17.IP,MAR-20,1341.8,Quarterly USDCAD 14600 PUT,OPT_CURRENCIES,10,1286.3,TRADEABLE,13271.0,1333.4,True,-0.18,1,True,5137000,02:25:37
0.0,0,OD.D.MTHCAD.16.IP,MAR-20,8.0,Quarterly USDCAD 14700 CALL,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,50307000,14:58:27
1425.3,0,OD.D.MTHCAD.15.IP,MAR-20,1441.7,Quarterly USDCAD 14700 PUT,OPT_CURRENCIES,10,1386.2,TRADEABLE,13271.0,1433.3,True,-0.18,1,True,5137000,02:25:37
0.0,0,OD.D.MTHCAD.14.IP,MAR-20,8.0,Quarterly USDCAD 14800 CALL,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,52529000,15:35:29
1525.2,0,OD.D.MTHCAD.13.IP,MAR-20,1541.6,Quarterly USDCAD 14800 PUT,OPT_CURRENCIES,10,1486.1,TRADEABLE,13271.0,1533.2,True,-0.18,1,True,5137000,02:25:37
0.0,0,OD.D.MTHCAD.12.IP,MAR-20,8.0,Quarterly USDCAD 14900 CALL,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,23502000,07:31:42
1625.1,0,OD.D.MTHCAD.11.IP,MAR-20,1641.6,Quarterly USDCAD 14900 PUT,OPT_CURRENCIES,10,1586.0,TRADEABLE,13271.0,1633.1,True,-0.18,1,True,5138000,02:25:38
0.0,0,OD.D.MTHCAD.10.IP,MAR-20,8.0,Quarterly USDCAD 15000 CALL,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,23502000,07:31:42
1725.1,0,OD.D.MTHCAD.9.IP,MAR-20,1741.5,Quarterly USDCAD 15000 PUT,OPT_CURRENCIES,10,1686.0,TRADEABLE,13271.0,1733.1,True,-0.18,1,True,5137000,02:25:37
0.0,0,OD.D.MTHCAD.8.IP,MAR-20,8.0,Quarterly USDCAD 15100 CALL,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,23502000,07:31:42
1825.1,0,OD.D.MTHCAD.7.IP,MAR-20,1841.5,Quarterly USDCAD 15100 PUT,OPT_CURRENCIES,10,1785.9,TRADEABLE,13271.0,1833.1,True,-0.18,1,True,5137000,02:25:37
0.0,0,OD.D.MTHCAD.6.IP,MAR-20,8.0,Quarterly USDCAD 15200 CALL,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,23502000,07:31:42
1925.1,0,OD.D.MTHCAD.5.IP,MAR-20,1941.5,Quarterly USDCAD 15200 PUT,OPT_CURRENCIES,10,1885.9,TRADEABLE,13271.0,1933.1,True,-0.18,1,True,5137000,02:25:37
0.0,0,OD.D.MTHCAD.4.IP,MAR-20,8.0,Quarterly USDCAD 15300 CALL,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,23502000,07:31:42
2025.0,0,OD.D.MTHCAD.3.IP,MAR-20,2041.5,Quarterly USDCAD 15300 PUT,OPT_CURRENCIES,10,1985.9,TRADEABLE,13271.0,2033.0,True,-0.18,1,True,5138000,02:25:38
0.0,0,OD.D.MTHCAD.2.IP,MAR-20,8.0,Quarterly USDCAD 15400 CALL,OPT_CURRENCIES,10,0.0,TRADEABLE,13271.0,8.0,True,-0.18,1,True,23502000,07:31:42
2125.0,0,OD.D.MTHCAD.1.IP,MAR-20,2141.5,Quarterly USDCAD 15400 PUT,OPT_CURRENCIES,10,2085.9,TRADEABLE,13271.0,2133.0,True,-0.18,1,True,5138000,02:25:38
835.0,0,OD.D.MTHJPY.46.IP,MAR-20,848.3,Quarterly USDJPY 10000 CALL,OPT_CURRENCIES,1000,813.7,TRADEABLE,10829.6,845.0,True,0.39,1,True,5136000,02:25:36
6.4,0,OD.D.MTHJPY.45.IP,MAR-20,16.9,Quarterly USDJPY 10000 PUT,OPT_CURRENCIES,1000,6.1,TRADEABLE,10829.6,14.4,True,0.39,1,True,5107000,02:25:07
738.3,0,OD.D.MTHJPY.44.IP,MAR-20,751.7,Quarterly USDJPY 10100 CALL,OPT_CURRENCIES,1000,717.6,TRADEABLE,10829.6,748.3,True,0.39,1,True,5116000,02:25:16
9.8,0,OD.D.MTHJPY.43.IP,MAR-20,20.9,Quarterly USDJPY 10100 PUT,OPT_CURRENCIES,1000,9.4,TRADEABLE,10829.6,17.8,True,0.39,1,True,5114000,02:25:14
643.0,0,OD.D.MTHJPY.42.IP,MAR-20,656.3,Quarterly USDJPY 10200 CALL,OPT_CURRENCIES,1000,622.9,TRADEABLE,10829.6,653.0,True,0.39,1,True,5136000,02:25:36
14.4,0,OD.D.MTHJPY.41.IP,MAR-20,26.4,Quarterly USDJPY 10200 PUT,OPT_CURRENCIES,1000,13.9,TRADEABLE,10829.6,22.4,True,0.39,1,True,5106000,02:25:06
549.4,0,OD.D.MTHJPY.40.IP,MAR-20,562.5,Quarterly USDJPY 10300 CALL,OPT_CURRENCIES,1000,530.2,TRADEABLE,10829.6,559.4,True,0.39,1,True,5136000,02:25:36
20.8,0,OD.D.MTHJPY.39.IP,MAR-20,33.8,Quarterly USDJPY 10300 PUT,OPT_CURRENCIES,1000,20.2,TRADEABLE,10829.6,28.8,True,0.39,1,True,5107000,02:25:07
458.2,0,OD.D.MTHJPY.38.IP,MAR-20,471.3,Quarterly USDJPY 10400 CALL,OPT_CURRENCIES,1000,440.2,TRADEABLE,10829.6,468.2,True,0.39,1,True,5117000,02:25:17
29.6,0,OD.D.MTHJPY.37.IP,MAR-20,44.0,Quarterly USDJPY 10400 PUT,OPT_CURRENCIES,1000,28.9,TRADEABLE,10829.6,37.6,True,0.39,1,True,5117000,02:25:17
370.5,0,OD.D.MTHJPY.36.IP,MAR-20,383.4,Quarterly USDJPY 10500 CALL,OPT_CURRENCIES,1000,353.9,TRADEABLE,10829.6,380.5,True,0.39,1,True,5116000,02:25:16
41.4,0,OD.D.MTHJPY.35.IP,MAR-20,58.9,Quarterly USDJPY 10500 PUT,OPT_CURRENCIES,1000,40.7,TRADEABLE,10829.6,50.5,True,0.39,1,True,5136000,02:25:36
287.7,0,OD.D.MTHJPY.34.IP,MAR-20,300.3,Quarterly USDJPY 10600 CALL,OPT_CURRENCIES,1000,272.9,TRADEABLE,10829.6,297.7,True,0.39,1,True,5136000,02:25:36
58.1,0,OD.D.MTHJPY.33.IP,MAR-20,77.9,Quarterly USDJPY 10600 PUT,OPT_CURRENCIES,1000,57.1,TRADEABLE,10829.6,68.1,True,0.39,1,True,5114000,02:25:14
211.4,0,OD.D.MTHJPY.32.IP,MAR-20,223.7,Quarterly USDJPY 10700 CALL,OPT_CURRENCIES,1000,198.9,TRADEABLE,10829.6,221.4,True,0.39,1,True,5136000,02:25:36
81.8,0,OD.D.MTHJPY.31.IP,MAR-20,103.8,Quarterly USDJPY 10700 PUT,OPT_CURRENCIES,1000,80.6,TRADEABLE,10829.6,91.8,True,0.39,1,True,5107000,02:25:07
143.9,0,OD.D.MTHJPY.30.IP,MAR-20,155.9,Quarterly USDJPY 10800 CALL,OPT_CURRENCIES,1000,134.1,TRADEABLE,10829.6,153.9,True,0.39,1,True,5116000,02:25:16
114.3,0,OD.D.MTHJPY.29.IP,MAR-20,138.6,Quarterly USDJPY 10800 PUT,OPT_CURRENCIES,1000,112.7,TRADEABLE,10829.6,124.3,True,0.39,1,True,5136000,02:25:36
91.4,0,OD.D.MTHJPY.28.IP,MAR-20,102.9,Quarterly USDJPY 10900 CALL,OPT_CURRENCIES,1000,84.9,TRADEABLE,10829.6,101.4,True,0.39,1,True,5136000,02:25:36
161.8,0,OD.D.MTHJPY.27.IP,MAR-20,188.5,Quarterly USDJPY 10900 PUT,OPT_CURRENCIES,1000,159.7,TRADEABLE,10829.6,171.8,True,0.39,1,True,5116000,02:25:16
52.2,0,OD.D.MTHJPY.26.IP,MAR-20,64.3,Quarterly USDJPY 11000 CALL,OPT_CURRENCIES,1000,48.3,TRADEABLE,10829.6,62.2,True,0.39,1,True,5107000,02:25:07
222.6,0,OD.D.MTHJPY.25.IP,MAR-20,250.8,Quarterly USDJPY 11000 PUT,OPT_CURRENCIES,1000,220.1,TRADEABLE,10829.6,232.6,True,0.39,1,True,5117000,02:25:17
26.2,0,OD.D.MTHJPY.24.IP,MAR-20,36.3,Quarterly USDJPY 11100 CALL,OPT_CURRENCIES,1000,23.4,TRADEABLE,10829.6,34.2,True,0.39,1,True,5116000,02:25:16
295.7,0,OD.D.MTHJPY.23.IP,MAR-20,325.9,Quarterly USDJPY 11100 PUT,OPT_CURRENCIES,1000,292.8,TRADEABLE,10829.6,305.7,True,0.39,1,True,5116000,02:25:16
9.8,0,OD.D.MTHJPY.22.IP,MAR-20,19.5,Quarterly USDJPY 11200 CALL,OPT_CURRENCIES,1000,8.5,TRADEABLE,10829.6,17.8,True,0.39,1,True,5107000,02:25:07
379.2,0,OD.D.MTHJPY.21.IP,MAR-20,410.9,Quarterly USDJPY 11200 PUT,OPT_CURRENCIES,1000,376.1,TRADEABLE,10829.6,389.2,True,0.39,1,True,5136000,02:25:36
1.3,0,OD.D.MTHJPY.20.IP,MAR-20,10.3,Quarterly USDJPY 11300 CALL,OPT_CURRENCIES,1000,0.7,TRADEABLE,10829.6,9.3,True,0.39,1,True,5092000,02:24:52
470.7,0,OD.D.MTHJPY.19.IP,MAR-20,503.2,Quarterly USDJPY 11300 PUT,OPT_CURRENCIES,1000,467.3,TRADEABLE,10829.6,480.7,True,0.39,1,True,5117000,02:25:17
0.0,0,OD.D.MTHJPY.18.IP,MAR-20,8.0,Quarterly USDJPY 11400 CALL,OPT_CURRENCIES,1000,0.0,TRADEABLE,10829.6,8.0,True,0.39,1,True,28065000,08:47:45
567.0,0,OD.D.MTHJPY.17.IP,MAR-20,599.9,Quarterly USDJPY 11400 PUT,OPT_CURRENCIES,1000,563.5,TRADEABLE,10829.6,577.0,True,0.39,1,True,5136000,02:25:36
0.0,0,OD.D.MTHJPY.16.IP,MAR-20,8.0,Quarterly USDJPY 11500 CALL,OPT_CURRENCIES,1000,0.0,TRADEABLE,10829.6,8.0,True,0.39,1,True,26244000,08:17:24
665.8,0,OD.D.MTHJPY.15.IP,MAR-20,698.8,Quarterly USDJPY 11500 PUT,OPT_CURRENCIES,1000,662.2,TRADEABLE,10829.6,675.8,True,0.39,1,True,5117000,02:25:17
0.0,0,OD.D.MTHJPY.14.IP,MAR-20,8.0,Quarterly USDJPY 11600 CALL,OPT_CURRENCIES,1000,0.0,TRADEABLE,10829.6,8.0,True,0.39,1,True,23490000,07:31:30
765.5,0,OD.D.MTHJPY.13.IP,MAR-20,798.6,Quarterly USDJPY 11600 PUT,OPT_CURRENCIES,1000,762.0,TRADEABLE,10829.6,775.5,True,0.39,1,True,5136000,02:25:36
0.0,0,OD.D.MTHJPY.12.IP,MAR-20,8.0,Quarterly USDJPY 11700 CALL,OPT_CURRENCIES,1000,0.0,TRADEABLE,10829.6,8.0,True,0.39,1,True,23490000,07:31:30
865.4,0,OD.D.MTHJPY.11.IP,MAR-20,898.5,Quarterly USDJPY 11700 PUT,OPT_CURRENCIES,1000,861.9,TRADEABLE,10829.6,875.4,True,0.39,1,True,5136000,02:25:36
0.0,0,OD.D.MTHJPY.10.IP,MAR-20,8.0,Quarterly USDJPY 11800 CALL,OPT_CURRENCIES,1000,0.0,TRADEABLE,10829.6,8.0,True,0.39,1,True,23490000,07:31:30
965.4,0,OD.D.MTHJPY.9.IP,MAR-20,998.5,Quarterly USDJPY 11800 PUT,OPT_CURRENCIES,1000,961.9,TRADEABLE,10829.6,975.4,True,0.39,1,True,5136000,02:25:36
0.0,0,OD.D.MTHJPY.8.IP,MAR-20,8.0,Quarterly USDJPY 11900 CALL,OPT_CURRENCIES,1000,0.0,TRADEABLE,10829.6,8.0,True,0.39,1,True,23490000,07:31:30
1065.4,0,OD.D.MTHJPY.7.IP,MAR-20,1098.5,Quarterly USDJPY 11900 PUT,OPT_CURRENCIES,1000,1061.9,TRADEABLE,10829.6,1075.4,True,0.39,1,True,5136000,02:25:36
0.0,0,OD.D.MTHJPY.6.IP,MAR-20,8.0,Quarterly USDJPY 12000 CALL,OPT_CURRENCIES,1000,0.0,TRADEABLE,10829.6,8.0,True,0.39,1,True,23490000,07:31:30
1165.4,0,OD.D.MTHJPY.5.IP,MAR-20,1198.5,Quarterly USDJPY 12000 PUT,OPT_CURRENCIES,1000,1161.9,TRADEABLE,10829.6,1175.4,True,0.39,1,True,5136000,02:25:36
0.0,0,OD.D.MTHJPY.4.IP,MAR-20,8.0,Quarterly USDJPY 12100 CALL,OPT_CURRENCIES,1000,0.0,TRADEABLE,10829.6,8.0,True,0.39,1,True,23490000,07:31:30
1265.4,0,OD.D.MTHJPY.3.IP,MAR-20,1298.5,Quarterly USDJPY 12100 PUT,OPT_CURRENCIES,1000,1261.9,TRADEABLE,10829.6,1275.4,True,0.39,1,True,5136000,02:25:36
0.0,0,OD.D.MTHJPY.2.IP,MAR-20,8.0,Quarterly USDJPY 12200 CALL,OPT_CURRENCIES,1000,0.0,TRADEABLE,10829.6,8.0,True,0.39,1,True,23490000,07:31:30
